VNUM	LOCALE_NAME	
1	Yang	
16522	Colier Granat +2
16523	Colier Granat +3
16524	Colier Granat +4
16525	Colier Granat +5
16526	Colier Granat +6
16527	Colier Granat +7
16528	Colier Granat +8
16529	Colier Granat +9
16540	Colier Smarald +0
16541	Colier Smarald +1
16542	Colier Smarald +2
16543	Colier Smarald +3
16544	Colier Smarald +4
16545	Colier Smarald +5
16546	Colier Smarald +6
16547	Colier Smarald +7
16548	Colier Smarald +8
16549	Colier Smarald +9
16560	Colier Safir +0
16561	Colier Safir +1
16562	Colier Safir +2
16563	Colier Safir +3
16564	Colier Safir +4
16565	Colier Safir +5
16566	Colier Safir +6
16567	Colier Safir +7
16568	Colier Safir +8
16569	Colier Safir +9
16570	Colier Turmalina +0
16571	Colier Turmalina +1
16572	Colier Turmalina +2
16573	Colier Turmalina +3
16574	Colier Turmalina +4
16575	Colier Turmalina +5
16576	Colier Turmalina +6
16577	Colier Turmalina +7
16578	Colier Turmalina +8
16579	Colier Turmalina +9
16240	Colier Magic Gheata +0
16241	Colier Magic Gheata +1
16242	Colier Magic Gheata +2
16243	Colier Magic Gheata +3
16244	Colier Magic Gheata +4
16245	Colier Magic Gheata +5
16246	Colier Magic Gheata +6
16247	Colier Magic Gheata +7
16248	Colier Magic Gheata +8
16249	Colier Magic Gheata +9
16260	Colier Magic Foc +0
16261	Colier Magic Foc +1
16262	Colier Magic Foc +2
16263	Colier Magic Foc +3
16264	Colier Magic Foc +4
16265	Colier Magic Foc +5
16266	Colier Magic Foc +6
16267	Colier Magic Foc +7
16268	Colier Magic Foc +8
16269	Colier Magic Foc +9
16280	Colier Suflet Magic+0
16281	Colier Suflet Magic+1
16282	Colier Suflet Magic+2
16283	Colier Suflet Magic+3
16284	Colier Suflet Magic+4
16285	Colier Suflet Magic+5
16286	Colier Suflet Magic+6
16287	Colier Suflet Magic+7
16288	Colier Suflet Magic+8
16289	Colier Suflet Magic+9
17000	Cercei de lemn+0
17001	Cercei de lemn+1
17002	Cercei de lemn+2
17003	Cercei de lemn+3
17004	Cercei de lemn+4
17005	Cercei de lemn+5
17006	Cercei de lemn+6
17007	Cercei de lemn+7
17008	Cercei de lemn+8
17009	Cercei de lemn+9
17020	Cercei de cupru+0
17021	Cercei de cupru+1
17022	Cercei de cupru+2
17023	Cercei de cupru+3
17024	Cercei de cupru+4
17025	Cercei de cupru+5
17026	Cercei de cupru+6
17027	Cercei de cupru+7
17028	Cercei de cupru+8
17029	Cercei de cupru+9
17040	Cercei de argint+0
17041	Cercei de argint+1
17042	Cercei de argint+2
17043	Cercei de argint+3
17044	Cercei de argint+4
17045	Cercei de argint+5
17046	Cercei de argint+6
17047	Cercei de argint+7
17048	Cercei de argint+8
17049	Cercei de argint+9
17060	Cercei de aur+0
17061	Cercei de aur+1
17062	Cercei de aur+2
17063	Cercei de aur+3
17064	Cercei de aur+4
17065	Cercei de aur+5
17066	Cercei de aur+6
17067	Cercei de aur+7
17068	Cercei de aur+8
17069	Cercei de aur+9
17080	Cercei de jade+0
17081	Cercei de jade+1
17082	Cercei de jade+2
17083	Cercei de jade+3
17084	Cercei de jade+4
17085	Cercei de jade+5
17086	Cercei de jade+6
17087	Cercei de jade+7
17088	Cercei de jade+8
17089	Cercei de jade+9
17100	Cercei de abanos+0
17101	Cercei de abanos+1
17102	Cercei de abanos+2
17103	Cercei de abanos+3
17104	Cercei de abanos+4
17105	Cercei de abanos+5
17106	Cercei de abanos+6
17107	Cercei de abanos+7
17108	Cercei de abanos+8
17109	Cercei de abanos+9
17110	Cercei Tigru+0
17111	Cercei Tigru+1
17112	Cercei Tigru+2
17113	Cercei Tigru+3
17114	Cercei Tigru+4
17115	Cercei Tigru+5
17116	Cercei Tigru+6
17117	Cercei Tigru+7
17118	Cercei Tigru+8
17119	Cercei Tigru+9
17120	Cercei de perle+0
17121	Cercei de perle+1
17122	Cercei de perle+2
17123	Cercei de perle+3
17124	Cercei de perle+4
17125	Cercei de perle+5
17126	Cercei de perle+6
17127	Cercei de perle+7
17128	Cercei de perle+8
17129	Cercei de perle+9
17130	Cercei Dragon+0
17131	Cercei Dragon+1
17132	Cercei Dragon+2
17133	Cercei Dragon+3
17134	Cercei Dragon+4
17135	Cercei Dragon+5
17136	Cercei Dragon+6
17137	Cercei Dragon+7
17138	Cercei Dragon+8
17139	Cercei Dragon+9
17140	Cercei de aur alb+0
17141	Cercei de aur alb+1
17142	Cercei de aur alb+2
17143	Cercei de aur alb+3
17144	Cercei de aur alb+4
17145	Cercei de aur alb+5
17146	Cercei de aur alb+6
17147	Cercei de aur alb+7
17148	Cercei de aur alb+8
17149	Cercei de aur alb+9
17150	Cercei Magici+0
17151	Cercei Magici+1
17152	Cercei Magici+2
17153	Cercei Magici+3
17154	Cercei Magici+4
17155	Cercei Magici+5
17156	Cercei Magici+6
17157	Cercei Magici+7
17158	Cercei Magici+8
17159	Cercei Magici+9
17160	Cercei de cristal+0
17161	Cercei de cristal+1
17162	Cercei de cristal+2
17163	Cercei de cristal+3
17164	Cercei de cristal+4
17165	Cercei de cristal+5
17166	Cercei de cristal+6
17167	Cercei de cristal+7
17168	Cercei de cristal+8
17169	Cercei de cristal+9
17180	Cercei de ametist+0
17181	Cercei de ametist+1
17182	Cercei de ametist+2
17183	Cercei de ametist+3
17184	Cercei de ametist+4
17185	Cercei de ametist+5
17186	Cercei de ametist+6
17187	Cercei de ametist+7
17188	Cercei de ametist+8
17189	Cercei de ametist+9
17200	Cercei lacrima cerului+0
17201	Cercei lacrima cerului+1
17202	Cercei lacrima cerului+2
17203	Cercei lacrima cerului+3
17204	Cercei lacrima cerului+4
17205	Cercei lacrima cerului+5
17206	Cercei lacrima cerului+6
17207	Cercei lacrima cerului+7
17208	Cercei lacrima cerului+8
17209	Cercei lacrima cerului+9
17220	Cercei Suflet Cristal+0
17221	Cercei Suflet Cristal+1
17222	Cercei Suflet Cristal+2
17223	Cercei Suflet Cristal+3
17224	Cercei Suflet Cristal+4
17225	Cercei Suflet Cristal+5
17226	Cercei Suflet Cristal+6
17227	Cercei Suflet Cristal+7
17228	Cercei Suflet Cristal+8
17229	Cercei Suflet Cristal+9
17500	Cercei Rubin +0
17501	Cercei Rubin +1
17502	Cercei Rubin +2
17503	Cercei Rubin +3
17504	Cercei Rubin +4
17505	Cercei Rubin +5
17506	Cercei Rubin +6
17507	Cercei Rubin +7
17508	Cercei Rubin +8
17509	Cercei Rubin +9
17520	Cercei Granat +0
17521	Cercei Granat +1
17522	Cercei Granat +2
17523	Cercei Granat +3
17524	Cercei Granat +4
17525	Cercei Granat +5
17526	Cercei Granat +6
17527	Cercei Granat +7
17528	Cercei Granat +8
17529	Cercei Granat +9
17540	Cercei Smarald +0
17541	Cercei Smarald +1
17542	Cercei Smarald +2
17543	Cercei Smarald +3
17544	Cercei Smarald +4
17545	Cercei Smarald +5
17546	Cercei Smarald +6
17547	Cercei Smarald +7
17548	Cercei Smarald +8
17549	Cercei Smarald +9
17560	Cercei Safir +0
17561	Cercei Safir +1
17562	Cercei Safir +2
17563	Cercei Safir +3
17564	Cercei Safir +4
17565	Cercei Safir +5
17566	Cercei Safir +6
17567	Cercei Safir +7
17568	Cercei Safir +8
17569	Cercei Safir +9
17570	Cercei Turmalina +0
17571	Cercei Turmalina +1
17572	Cercei Turmalina +2
17573	Cercei Turmalina +3
17574	Cercei Turmalina +4
17575	Cercei Turmalina +5
17576	Cercei Turmalina +6
17577	Cercei Turmalina +7
17578	Cercei Turmalina +8
17579	Cercei Turmalina +9
17240	Cercei Magici Gheata +0
17241	Cercei Magici Gheata +1
17242	Cercei Magici Gheata +2
17243	Cercei Magici Gheata +3
17244	Cercei Magici Gheata +4
17245	Cercei Magici Gheata +5
17246	Cercei Magici Gheata +6
17247	Cercei Magici Gheata +7
17248	Cercei Magici Gheata +8
17249	Cercei Magici Gheata +9
17260	Cercei Magici Foc +0
17261	Cercei Magici Foc +1
17262	Cercei Magici Foc +2
17263	Cercei Magici Foc +3
17264	Cercei Magici Foc +4
17265	Cercei Magici Foc +5
17266	Cercei Magici Foc +6
17267	Cercei Magici Foc +7
17268	Cercei Magici Foc +8
17269	Cercei Magici Foc +9
17280	Cercei Magici Suflet +0
17281	Cercei Magici Suflet +1
17282	Cercei Magici Suflet +2
17283	Cercei Magici Suflet +3
17284	Cercei Magici Suflet +4
17285	Cercei Magici Suflet +5
17286	Cercei Magici Suflet +6
17287	Cercei Magici Suflet +7
17288	Cercei Magici Suflet +8
17289	Cercei Magici Suflet +9
18900	Piatra Flacara Rosie
18901	Piatra Flacara Rosie
20000	Armura Corn de Diavol +0
20001	Armura Corn de Diavol +1
20002	Armura Corn de Diavol +2
20003	Armura Corn de Diavol +3
20004	Armura Corn de Diavol +4
20005	Armura Corn de Diavol +5
20006	Armura Corn de Diavol +6
20007	Armura Corn de Diavol +7
20008	Armura Corn de Diavol +8
20009	Armura Corn de Diavol +9
20250	Costum Vanator Dragoni+0
20251	Costum Vanator Dragoni+1
20252	Costum Vanator Dragoni+2
20253	Costum Vanator Dragoni+3
20254	Costum Vanator Dragoni+4
20255	Costum Vanator Dragoni+5
20256	Costum Vanator Dragoni+6
20257	Costum Vanator Dragoni+7
20258	Costum Vanator Dragoni+8
20259	Costum Vanator Dragoni+9
20500	Armura Placata cu Os +0
20501	Armura Placata cu Os +1
20502	Armura Placata cu Os +2
20503	Armura Placata cu Os +3
20504	Armura Placata cu Os +4
20505	Armura Placata cu Os +5
20506	Armura Placata cu Os +6
20507	Armura Placata cu Os +7
20508	Armura Placata cu Os +8
20509	Armura Placata cu Os +9
20750	Costum de Aur +0
20751	Costum de Aur +1
20752	Costum de Aur +2
20753	Costum de Aur +3
20754	Costum de Aur +4
20755	Costum de Aur +5
20756	Costum de Aur +6
20757	Costum de Aur +7
20758	Costum de Aur +8
20759	Costum de Aur +9
22000	Pergamentul orasului
22001	Inapoi In oras
22010	Pergamentul Orasului
22011	Pergamentul orasului
22020	Hartie
22030	Pergament teleporter
22040	Pergamentul vietii
22050	Pergamentul Invierii
25040	Pergament Binecuvantat
25041	Piatra Magica
25100	Pergament Piatra Stafie
27001	Licoare Rosie(K)
27002	Licoare Rosie(M)
27003	Licoare Rosie(G)
27004	Licoare Albastra(K)
27005	Licoare Albastra(M)
27006	Licoare Albastra(G)
27051	Licoare Rosie (S)
27052	Licoare Albastra (S)
27053	Licoare Verde (S)
27054	Licoare Violet (S)
27100	Licoare Verde(K)
27101	Licoare Verde(G)
27102	Licoare Verde(G)
27103	Licoare Violet(K)
27104	Licoare Violet(G)
27105	Licoare Violet(G)
27110	Licoare Verde(K)
27111	Licoare Verde(M)
27112	Licoare Verde(G)
27113	Licoare Violet(K)
27114	Licoare Violet(M)
27115	Licoare Violet(G)
27116	Licoare Roz(K)
27117	Licoare Roz(M)
27118	Licoare Roz(G)
27119	Licoare Azurie(K)
27120	Licoare Azurie(M)
27121	Licoare Azurie(G)
27400	Undita+1
27410	Undita+2
27420	Undita+3
27430	Undita+4
27440	Undita+5
27450	Undita+6
27460	Undita+7
27470	Undita+8
27480	Undita+9
27490	Undita+10
27500	Undita+11
27510	Undita+12
27520	Undita+13
27530	Undita+14
27540	Undita+15
27550	Undita+16
27560	Undita+17
27570	Undita+18
27580	Undita+19
27590	Undita+20
27600	Foc de tabara
27610	Marmura de pescuit
27620	Cartea pescuitului
27799	Oase de peste
27800	Pasta
27801	Rama
27802	Peste mic
27803	Salau
27804	Peste mandarina
27805	Salau mare
27806	Crap
27807	Somon
27808	Crap chinezesc
27809	Pastrav
27810	Anghila
27811	Pastrav curcubeu
27812	Pastrav
27813	Scrumbie
27814	Biban
27815	Tenchi
27816	Pisica de mare
27817	tipar
27818	Peste lotus
27819	Ayu
27820	Hamsie
27821	Shiri
27822	Crap oglinda
27823	Peste auriu
27833	Salau mort
27834	Peste mandarina mort
27835	Salau mare mort
27836	Crap mort
27837	Somon mort
27838	Crap chinezesc mort
27839	Pastrav mort
27840	Anghila moarta
27841	Pastrav curcubeu mort
27842	Pastrav mort
27843	Scrumbie moarta
27844	Biban mort
27845	Tenchi mort
27846	Pisica de mare moarta
27847	Peste zebra mort
27848	Peste lotus mort
27849	Ayu mort
27850	Hamsie moarta
27851	Shiri mort
27852	Crap oglinda mort
27853	Peste auriu mort
27863	Salau prajit
27864	Peste mandarina prajit
27865	Salau mare prajit
27866	Crap prajit
27867	Somon prajit
27868	Crap chinezesc prajit
27869	Pastrav prajit
27870	Anghila prajita
27871	Pastrav curcubeu prajit
27872	Pastrav prajit
27873	Scrumbie prajita
27874	Biban prajit
27875	Tenchi prajit
27876	Pisica de mare prajita
27877	Peste zebra prajit
27878	Peste lotus prajit
27879	Ayu prajit
27880	Hamsie prajita
27881	Shiri prajit
27882	Crap oglinda prajit
27883	Peste auriu prajit
27987	Scoica
27988	Harta Comorii
27989	Busola Pietrei Metin
27990	Bucata de piatra
27991	Piatra acvatica
27992	Ticket Farm
27993	Perla albastra
27994	Perla rosie
26017	Perla galbena
27995	Sticla goala
27996	Sticla cu otrava
27997	Marmura Vitalitate
27998	Tolba de alchimie
27999	Geanta cu pietre-stafie
28000	Piatra masacrului+0
28004	Piatra paranoia+0
28008	Piatra traumei+0
28012	Piatra prostiei+0
28030	Piatra patrunderii+0
28031	Piatra lovitura-fatala+0
28032	Piatra reIntoarcerii+0
28033	Piatra anti-razboinici+0
28034	Piatra anti-ninja+0
28035	Piatra anti-sura+0
28036	Piatra anti-saman+0
28037	Piatra monstrilor+0
28038	Piatra eschivei+0
28039	Piatra pitularii+0
28040	Piatra magiei+0
28041	Piatra Vitalitatii +0
28042	Piatra protectiei+0
28043	Piatra grabei+0
28100	Piatra masacrului+1
28104	Piatra paranoia+1
28108	Piatra traumei+1
28112	Piatra Prostiei+1
28130	Piatra patrunderii+1
28131	Piatra lovitura-fatala+1
28132	Piatra reIntoarcerii+1
28133	Piatra anti-razboinici+1
28134	Piatra anti-ninja+1
28135	Piatra anti-sura+1
28136	Piatra anti-saman+1
28137	Piatra monstrilor+1
28138	Piatra eschivei+1
28139	Piatra pitularii+1
28140	Piatra magiei+1
28141	Piatra Vitalitatii +1
28142	Piatra protectiei+1
28143	Piatra grabei+1
28200	Piatra masacrului+2
28204	Piatra paranoia+2
28208	Piatra traumei+2
28212	Piatra prostiei+2
28230	Piatra patrunderii+2
28231	Piatra lovitura-fatala+2
28232	Piatra reIntoarcerii+2
28233	Piatra anti-razboinici+2
28234	Piatra anti-ninja+2
28235	Piatra anti-sura+2
28236	Piatra anti-saman+2
28237	Piatra monstrilor+2
28238	Piatra eschivei+2
28239	Piatra pitularii+2
28240	Piatra magiei+2
28241	Piatra Vitalitatii +2
28242	Piatra protectiei+2
28243	Piatra grabei+2
28300	Piatra masacrului+3
28304	Piatra paranoia+3
28308	Piatra traumei+3
28312	Piatra Prostiei+3
28330	Piatra patrunderii+3
28331	Piatra lovitura-fatala+3
28332	Piatra reIntoarcerii+3
28333	Piatra anti-razboinici+3
28334	Piatra anti-ninja+3
28335	Piatra anti-sura+3
28336	Piatra anti-saman+3
28337	Piatra monstrilor+3
28338	Piatra eschivei+3
28339	Piatra pitularii+3
28340	Piatra magiei+3
28341	Piatra Vitalitatii +3
28342	Piatra protectiei+3
28343	Piatra grabei+3
28400	Piatra masacrului+4
28404	Piatra paranoia+4
28408	Piatra traumei+4
28412	Piatra prostiei+4
28430	Piatra patrunderii+4
28431	Piatra lovitura-fatala+4
28432	Piatra reIntoarcerii+4
28433	Piatra anti-razboinici+4
28434	Piatra anti-ninja+4
28435	Piatra anti-sura+4
28436	Piatra anti-saman+4
28437	Piatra monstrilor+4
28438	Piatra eschivei+4
28439	Piatra pitularii+4
28440	Piatra magiei+4
28441	Piatra Vitalitatii +4
28442	Piatra protectiei+4
28443	Piatra grabei+4
28500	Piatra masacrului+5
28504	Piatra paranoia+5
28508	Piatra traumei+5
28512	Piatra prostiei+5
28530	Piatra patrunderii+5
28531	Piatra lovitura-fatala+5
28532	Piatra reIntoarcerii+5
28533	Piatra anti-razboinici+5
28534	Piatra anti-ninja+5
28535	Piatra anti-sura+5
28536	Piatra anti-saman+5
28537	Piatra monstrilor+5
28538	Piatra eschivei+5
28539	Piatra pitularii+5
28540	Piatra magiei+5
28541	Piatra Vitalitatii +5
28542	Piatra protectiei+5
28543	Piatra grabei+5
28600	Piatra patrunderii+6
28601	Piatra lovitura-fatala+6
28602	Piatra reIntoarcerii+6
28603	Piatra anti-razboinici+6
28604	Piatra anti-ninja+6
28605	Piatra anti-sura+6
28606	Piatra anti-saman+6
28607	Piatra monstrilor+6
28608	Piatra eschivei+6
28609	Piatra pitularii+6
28610	Piatra magiei+6
28611	Piatra Vitalitatii +6
28612	Piatra protectiei+6
28613	Piatra grabei+6
28630	Piatra acv. patrundere+6
28631	Piatra acv. lov. fat.+6
28632	Piatra acv. reIntoarc.+6
28633	Piatra acv. razboinici+6
28634	Piatra acv. ninja+6
28635	Piatra acv. sura+6
28636	Piatra acv. saman+6
28637	Piatra acv. monstrii+6
28638	Piatra acv. eschiva+6
28639	Piatra acv. pitulare+6
28640	Piatra acv. magie+6
28641	Piatra acv. vitalitate+6
28642	Piatra acv. protectie+6
28643	Piatra acv. graba+6
28700	Piatra patrunderii+7
28701	Piatra lovitura-fatala+7
28702	Piatra reIntoarcerii+7
28703	Piatra anti-razboinici+7
28704	Piatra anti-ninja+7
28705	Piatra anti-sura+7
28706	Piatra anti-saman+7
28707	Piatra monstrilor+7
28708	Piatra eschivei+7
28709	Piatra pitularii+7
28710	Piatra magiei+7
28711	Piatra Vitalitatii +7
28712	Piatra protectiei+7
28713	Piatra grabei+7
28730	Piatra acv. patrundere+7
28731	Piatra acv. lov. fat.+7
28732	Piatra acv. reIntoarc.+7
28733	Piatra acv. razboinici+7
28734	Piatra acv. ninja+7
28735	Piatra acv. sura+7
28736	Piatra acv. saman+7
28737	Piatra acv. monstrii+7
28738	Piatra acv. eschiva+7
28739	Piatra acv. pitulare+7
28740	Piatra acv. magie+7
28741	Piatra acv. vitalitate+7
28742	Piatra acv. protectie+7
28743	Piatra acv. graba+7
28800	Piatra patrunderii+8
28801	Piatra lovitura-fatala+8
28802	Piatra reIntoarcerii+8
28803	Piatra anti-razboinici+8
28804	Piatra anti-ninja+8
28805	Piatra anti-sura+8
28806	Piatra anti-saman+8
28807	Piatra monstrilor+8
28808	Piatra eschivei+8
28809	Piatra pitularii+8
28810	Piatra magiei+8
28811	Piatra Vitalitatii +8
28812	Piatra protectiei+8
28813	Piatra grabei+8
28830	Piatra acv. patrundere+8
28831	Piatra acv. lov. fat.+8
28832	Piatra acv. reIntoarc.+8
28833	Piatra acv. razboinici+8
28834	Piatra acv. ninja+8
28835	Piatra acv. sura+8
28836	Piatra acv. saman+8
28837	Piatra acv. monstrii+8
28838	Piatra acv. eschiva+8
28839	Piatra acv. pitulare+8
28840	Piatra acv. magie+8
28841	Piatra acv. vitalitate+8
28842	piatra acv. protectie+8
28843	Piatra acv. graba+8
28900	Piatra patrunderii+9
28901	Piatra lovitura-fatala+9
28902	Piatra reIntoarcerii+9
28903	Piatra anti-razboinici+9
28904	Piatra anti-ninja+9
28905	Piatra anti-sura+9
28906	Piatra anti-saman+9
28907	Piatra monstrilor+9
28908	Piatra eschivei+9
28909	Piatra pitularii+9
28910	Piatra magiei+9
28911	Piatra Vitalitatii +9
28912	Piatra protectiei+9
28913	Piatra grabei+9
28930	Piatra acv. patrundere+9
28931	Piatra acv. lov. fat.+9
28932	Piatra acv. reIntoarc.+9
28933	Piatra acv. razboinici+9
28934	Piatra acv. ninja+9
28935	Piatra acv. sura+9
28936	Piatra acv. saman+9
28937	Piatra acv. monstrii+9
28938	Piatra acv. eschiva+9
28939	Piatra acv. pitulare+9
28940	Piatra acv. magie+9
28941	Piatra acv. vitalitate+9
28942	Piatra acv. protectie+9
28943	Piatra acv. graba+9
28960	Bucata de Piatra Sparta
29001	Scoica Iacob
29002	Scoica Iacob albastra
29003	Scoica Iacob galbena
29004	Scoica Iacob rosie
29005	Scoica Iacob verde
29006	Piatra galbena de vin
29007	Piatra albastra de vin
29008	Apa sfanta albastra
29009	Apa sfanta galbena
29010	Apa sfanta rosie
29011	Apa sfanta verde
29012	Mana Albastru Inchis Zeu
29013	Mana Domnului galbena
29014	Mana Domnului purpurie
29015	Mana Verde Inchis de Zeu
29101	Tarnacop+0
29102	Tarnacop+1
29103	Tarnacop+2
29104	Tarnacop+3
29105	Tarnacop+4
29106	Tarnacop+5
29107	Tarnacop+6
29108	Tarnacop+7
29109	Tarnacop+8
29110	Tarnacop+9
30000	Orz
30001	Scrisoare
30002	Carnati Prajiti
30003	Rat de porc
30004	Dinte de mistret
30005	Bucata armura stricata
30006	Dinte de Ork
30007	Amuleta de Ork
30008	Indrumator de esoterica
30009	Leac necunoscut
30010	Fiere de Urs
30011	Ghem
30012	Sticla de vin
30013	Ulcea de alcool
30014	Blana de Yeti
30015	Suvenirul Demonului
30016	Piatra pretioasa demon
30017	Ac decorativ de par
30018	Banderola rosie
30019	Coama de Foc
30020	Sambure de piersica
30021	Buc. de piatra pretioasa
30022	Coada de sarpe
30023	Blana alba de tigru
30024	Coada de cal
30025	Tolba Otrava de Paianjen
30026	Intestin de lup
30027	Blana de lup
30028	Gheara de lup
30029	Ficat de lup
30030	Lama de pumnal ruginita
30031	Obiect de bijuterie
30032	Uniforma neagra
30033	Portelan spart
30034	Banderola alba
30035	Crema de fata
30036	Buruiana misterioasa
30037	Gheara de tigru
30038	Blana de tigru
30039	Bucata de tesatura
30040	Foaie
30041	Shiriken
30042	Dintele unui tigru
30043	Boaba
30044	Lut
30045	Ac de scorpion
30046	Coada de scorpion
30047	Cartea blestemelor
30048	Bucata de gheata
30049	Corn de balena
30050	Glob de gheata
30051	Talisman necunoscut
30052	Steag
30053	Piele de talpa de urs
30054	Inel de cununie
30055	Foarfece de scorpion
30056	Panza de Paianjen
30057	Ochi de Paianjen
30058	Sac Oua de Paianjen
30059	Picioare de Paianjen
30060	Limba de broasca
30061	Pulpe de broasca
30062	Castron medicinal
30063	Leac de piele
30064	Piatra ascutita
30065	Clopot
30066	Piper iute
30067	piele de sarpe
30068	Friptura de tofu
30069	Gheara de lup+
30070	Blana de lup+
30071	Fiere de urs+
30072	Piele de talpa de urs+
30073	Banderola alba+
30074	Uniforma neagra+
30075	Shiriken+
30076	amuleta de Ork+
30077	dinte de Ork+
30078	Indrumator de esoterica+
30079	Talisman necunoscut+
30080	Cartea blestemelor+
30081	Coada de scorpion+
30082	Coada de sarpe+
30083	Leac necunoscut+
30084	Talisman necunoscut+
30085	Bucata de tesatura+
30086	Amintire de demon+
30087	Bijuterie de Demon+
30088	Bucata de gheata+
30089	Blana de Yeti+
30090	Glob de gheata+
30091	Simbol de razboinic
30092	Prada salbaticilor
30093	Tolba norocoasa
30094	Tolba norocoasa
30095	Tolba norocoasa
30096	Tolba norocoasa
30097	Tolba norocoasa de bursa
30098	Tolba norocoasa
30099	Tolba norocoasa
30100	Tolba norocoasa
30101	Verigheta lui Ariyoung
30102	Secure de Aur
30103	Dinte de balena auriu
30104	Panza paianjen de desert
30105	Coada de scorpion
30106	Leac pentru Yu-Rang
30107	Dinte de balena
30108	Email ceramic
30109	Panza paianjen de desert
30110	Scrisoare d la Huahn-So
30111	Ac din Coada de Scorpion
30112	anghila
30113	Scrieri esoterice
30114	Ciuma
30115	Vindecarea ciumei
30116	Pulpe de broasca
30117	Scrisoare
30118	Cufar pt.bijuterii demon
30119	Clopot
30120	Bucata dintr-o harta
30121	Bucata dintr-o harta
30122	Bucata dintr-o harta
30123	Bucata dintr-o harta
30124	Bucata dintr-o harta
30125	Bucata dintr-o harta
30126	Bucata dintr-o harta
30127	Bucata dintr-o harta
30128	Bucata dintr-o harta
30129	Insarcinare d la calaret
30130	Sticla goala
30131	Scrisoare de la fierar
30132	Cartea lui Uriel
30133	Papuci de flori
30134	Pachetelul lui Uriel
30135	Scrisoarea lui Ariyoung
30136	Arc Impodobit
30137	Sange de maimuta
30138	Nisip de desert
30139	Masea
30140	Ata de cusut
30141	Bijuterie
30142	Scrisoare
30143	Ierburi medicinale
30144	Ficatul unui tigru
30145	Leacul lui Balso
30146	bulgare de gheata
30147	Invatatura din templu
30148	Fularul din templu
30149	Inghetata cu sirop
30150	Pagini de Jurnal
30151	Piele neprelucrata lup
30152	Leac
30153	Flori
30154	Cartea secreta din templ
30155	Brelocul lui Mirine
30156	Cartea Templului Secret
30157	Varf de sageata
30158	Placinta de orez
30159	Vesmant
30160	Nota
30161	Sulita sotului
30162	Ochiul unui paianjen
30163	Ghem de vata
30164	Traducere cartea blestem
30165	Creanga Zelkova
30166	Tabla lui Tugyi
30167	Ramura rosie
30168	Insemnele liderilor
30169	Floare Rosie
30170	Floare Portocalie
30171	Floare Galbena
30172	Superb Buchet de Flori
30173	Blana Mu-Rang
30174	Laba de Urs
30175	Harpon de diamant
30176	Blana de Tigru lucioasa
30177	Esenta de Mosc
30178	Piatra Hieroglifa
30179	Cheie Rasucita
30180	Amuleta Zeu Dragon
30181	Pagina
30182	Jurnal Legendar
30183	Masca Sumbra de Lemn
30184	Cenusa Fermecata
30185	Gheata Neagra
30186	Lacrima fosilizata
30187	Strop de sInge
30188	Obsidian
30189	Lacrimile lui Baljit-E.
30190	Piatra InsIngerata
30191	Piatra InsIngerata
30192	Seva Plantei
30193	Oasele Degetului
30194	Buzduganul Orcilor
30195	Nisip Cuart
30196	Cenusa Demonului
30197	Seminte Magice
30198	Cristal de Apa
30199	Cristal Albastru
30201	Inelul razbunarii
30202	Urechea lui Tanaka
30203	Cristal
30204	Bucata de cristal
30205	Materiale de productie
30210	M
30211	I
30212	S
30213	T
30214	I
30215	C
30216	2
30217	P
30218	V
30219	P
30220	P. sufletului Jinunggyi
30221	P. sufletului din templu
30222	Piatra Spiritului Sagyis
30223	P. sufletului Aurtumuryu
30224	Piatra Spiritului Gyimok
30225	P. sufletului lui Tugyi
30226	P. Sufl. padurea spirit
30227	Piatra Suflet. liderilor
30228	P. Suflet Beran-Setaou
30251	Bijuterie Rea Vointa
30252	Bijuterie Intelepciune
30253	Bijuterie Loialitate
30254	NoNAme
30265	Bucata de Medalie (1)
30266	Bucata de Medalie (2)
30267	Bucata de Medalie (3)
30268	Bucata de Medalie (4)
30269	Bucata de Medalie (5)
30270	Ciob Piatra Dragon
30300	Lada veche necunoscuta
30301	Harta pt. turnul Sa-Gui
30302	Harta pentru pestera Zin
30303	Cheie Bong-In
30304	Cheie Zin-Bong-In
30311	Cheia Suflet Cristalizat
30312	Totem Schimonosit
30315	NoNAme
30316	NoNAme
30317	NoNAme
30318	NoNAme
30319	Cap Mumificat
30320	Cap Mumificat
30321	Dovleac de Halloween
30322	Bagheta Magica
30323	Tichet Jack O`Lantern
30324	Cheia Arahnidelor
30325	Cheia Arahnidelor
30326	Otrava Reginei Paianjen
30327	Fluierul Arahnidelor
30329	Roata Zimtata de Aur
30330	Piatra Maat
30500	Cutit Gravat Rubin
30501	Clema de Aur
30502	Ornament Rubin
30503	Cutit Gravat Ametist
30504	Clema de Argint
30505	Ornament Smarald
30506	Cutit Gravat Safir
30507	Clema de Bronz
30508	Ornament Safir
30509	Chinga Dragon Albastru
30510	Epolet Mare
30511	Tesatura Rosie
30512	Chinga Dragon Rosu
30513	Epolet Nobil
30514	Tesatura Violet
30515	Chinga Dragon Purpuriu
30516	Epolet Antic
30517	Tesatura Aurie
30518	Ata Aurie
30519	Carlig Auriu
30520	Catarama Aurie
30521	Bucata de Inel
30522	Colier din Zale
30523	Accesoriu de Bijuterie
30524	NoNAme
30525	NoNAme
30526	NoNAme
30527	NoNAme
30528	NoNAme
30529	NoNAme
30530	NoNAme
30531	NoNAme
